uid1,uid2,weight
108,76,0.000000
108,131,0.000000
108,38,0.000000
108,20,0.000000
108,4,0.000000
108,23,0.000000
108,24,0.000000
108,1,0.000000
108,6,0.000000
108,71,0.000000
108,53,0.000000
108,87,0.000000
108,46,0.000000
108,96,0.000000
108,43,0.000000
108,106,0.000000
108,93,0.000000
136,17,0.000000
136,161,0.000000
136,146,0.931883
136,90,0.500000
136,105,0.000000
136,129,0.000000
136,62,0.000000
136,39,0.000000
136,81,0.000000
136,112,0.000000
136,60,0.000000
136,57,0.000000
136,94,0.000000
136,77,0.972898
136,162,0.734144
136,142,0.000000
136,117,0.000000
136,30,0.000000
136,158,0.000000
136,65,0.000000
136,135,0.997005
136,150,0.000000
136,91,0.000000
136,66,0.000000
136,89,0.749988
136,143,0.000000
136,133,0.000000
136,19,0.000000
136,73,0.000000
136,144,0.941783
136,47,0.888950
136,78,0.735199
136,33,0.233174
136,45,0.500000
136,108,0.000000
136,136,0.000000
136,44,0.000000
136,166,0.989672
136,123,0.988734
136,116,0.500000
136,83,0.500000
136,152,0.987357
136,95,0.000000
136,64,0.000000
136,147,0.937462
136,127,0.000000
136,137,0.994972
136,126,0.992543
136,27,0.500000
136,80,0.000000
136,55,0.000000
136,97,0.749974
136,110,0.000000
136,14,0.000000
136,163,0.636268
136,69,0.000000
136,32,0.500000
136,153,0.731014
136,167,0.000000
136,113,0.000000
136,121,0.732097
136,3,0.500000
136,132,0.796284
136,36,0.000000
136,130,0.000000
136,58,0.000000
136,11,0.500000
136,119,0.807358
136,8,0.809656
136,155,0.000000
136,128,0.500000
136,86,0.000000
136,35,0.000000
136,151,0.000000
136,102,0.000000
136,67,0.000000
136,13,0.000000
136,41,0.000000
136,18,0.500000
136,118,0.000000
136,104,0.000000
136,148,0.708659
136,85,0.000000
136,103,0.861845
136,82,0.000000
136,160,0.000000
136,56,0.000000
136,98,0.000000
136,74,0.000000
136,138,0.000000
136,54,0.000000
136,156,0.852715
136,140,0.500000
136,145,0.749998
136,72,0.000000
136,2,0.500000
136,92,0.000000
136,107,0.000000
136,50,0.000000
136,84,0.000000
136,165,0.500000
136,49,0.000000
136,111,0.000000
136,28,0.000000
136,157,0.000000
136,22,0.845982
136,61,0.000000
136,164,0.841030
136,52,0.000000
136,29,0.000000
136,37,0.000000
136,79,0.000000
136,154,0.828981
136,101,0.000000
136,109,0.000000
136,124,0.000000
136,15,0.000000
136,141,0.000000
136,125,0.000000
136,88,0.000000
136,134,0.000000
136,63,0.000000
136,75,0.000000
136,31,0.000000
136,51,0.000000
136,21,0.500000
136,100,0.000000
136,48,0.000000
136,68,0.000000
136,12,0.000000
136,149,0.000000
136,16,0.657840
136,25,0.000000
136,115,0.000000
136,159,0.000000
136,59,0.000000
136,139,0.000000
136,122,0.000000
136,114,0.000000
136,120,0.000000
136,26,0.000000
136,70,0.000000
136,5,0.000000
136,7,0.000000
136,10,0.000000
136,9,0.000000
136,42,0.000000
136,40,0.000000
136,34,0.000000
136,99,0.000000
136,76,0.000000
136,131,0.000000
136,38,0.000000
136,20,0.000000
136,4,0.000000
136,23,0.000000
136,24,0.000000
136,1,0.000000
136,6,0.000000
136,71,0.000000
136,53,0.000000
136,87,0.000000
136,46,0.000000
136,96,0.000000
136,43,0.000000
136,106,0.000000
136,93,0.000000
44,17,0.937225
44,161,0.575301
44,146,0.000000
44,90,0.000000
44,105,0.000000
44,129,0.000000
44,62,0.974867
44,39,0.000000
44,81,0.000000
44,112,0.000000
44,60,0.748881
44,57,0.000000
44,94,0.000000
44,77,0.000000
44,162,0.000000
44,142,0.000000
44,117,0.500000
44,30,0.000000
44,158,0.000000
44,65,0.000000
44,135,0.000000
44,150,0.000000
44,91,0.000000
44,66,0.000000
44,89,0.749021
44,143,0.000000
44,133,0.000000
44,19,0.000000
44,73,0.745353
44,144,0.000000
44,47,0.500000
44,78,0.000000
44,33,0.000000
44,45,0.692168
44,108,0.000000
44,136,0.000000
44,44,0.000000
44,166,0.000000
44,123,0.000000
44,116,0.000000
44,83,0.000000
44,152,0.000000
44,95,0.000000
44,64,0.000000
44,147,0.000000
44,127,0.000000
44,137,0.000000
44,126,0.500000
44,27,0.000000
44,80,0.575245
44,55,0.500000
44,97,0.000000
44,110,0.000000
44,14,0.000000
44,163,0.000000
44,69,0.000000
44,32,0.500000
44,153,0.000000
44,167,0.000000
44,113,0.000000
44,121,0.000000
44,3,0.000000
44,132,0.500000
44,36,0.000000
44,130,0.572331
44,58,0.924081
44,11,0.000000
44,119,0.000000
44,8,0.000000
44,155,0.000000
44,128,0.000000
44,86,0.000000
44,35,0.000000
44,151,0.000000
44,102,0.749995
44,67,0.936948
44,13,0.000000
44,41,0.000000
44,18,0.000000
44,118,0.000000
44,104,0.000000
44,148,0.000000
44,85,0.500000
44,103,0.697412
44,82,0.749050
44,160,0.000000
44,56,0.000000
44,98,0.000000
44,74,0.000000
44,138,0.000000
44,54,0.500000
44,156,0.000000
44,140,0.000000
44,145,0.000000
44,72,0.748733
44,2,0.000000
44,92,0.000000
44,107,0.000000
44,50,0.000000
44,84,0.000000
44,165,0.000000
44,49,0.000000
44,111,0.000000
44,28,0.000000
44,157,0.000000
44,22,0.000000
44,61,0.000000
44,164,0.500000
44,52,0.000000
44,29,0.000000
44,37,0.000000
44,79,0.000000
44,154,0.000000
44,101,0.749961
44,109,0.000000
44,124,0.000000
44,15,0.000000
44,141,0.868913
44,125,0.000000
44,88,0.000000
44,134,0.000000
44,63,0.000000
44,75,0.000000
44,31,0.000000
44,51,0.000000
44,21,0.000000
44,100,0.000000
44,48,0.000000
44,68,0.000000
44,12,0.000000
44,149,0.000000
44,16,0.000000
44,25,0.000000
44,115,0.000000
44,159,0.000000
44,59,0.000000
44,139,0.000000
44,122,0.000000
44,114,0.000000
44,120,0.000000
44,26,0.000000
44,70,0.000000
44,5,0.000000
44,7,0.000000
44,10,0.000000
44,9,0.000000
44,42,0.000000
44,40,0.000000
44,34,0.000000
44,99,0.000000
44,76,0.000000
44,131,0.000000
44,38,0.000000
44,20,0.000000
44,4,0.000000
44,23,0.000000
44,24,0.000000
44,1,0.000000
44,6,0.000000
44,71,0.000000
44,53,0.000000
44,87,0.000000
44,46,0.000000
44,96,0.000000
44,43,0.000000
44,106,0.000000
44,93,0.000000
166,17,0.000000
166,161,0.912828
166,146,0.500000
166,90,0.996895
166,105,0.874748
166,129,0.000000
166,62,0.749236
166,39,0.783404
166,81,0.500000
166,112,0.968594
166,60,0.000000
166,57,0.500000
166,94,0.718328
166,77,0.000000
166,162,0.749915
166,142,0.000000
166,117,0.749798
166,30,0.749955
166,158,0.000000
166,65,0.000000
166,135,0.830472
166,150,0.000000
166,91,0.749249
166,66,0.000000
166,89,0.500000
166,143,0.862559
166,133,0.839947
166,19,0.953187
166,73,0.839360
166,144,0.000000
166,47,0.500000
166,78,0.749816
166,33,0.749427
166,45,0.749990
166,108,0.702757
166,136,0.989672
166,44,0.000000
166,166,0.000000
166,123,0.885287
166,116,0.500000
166,83,0.000000
166,152,0.926791
166,95,0.937459
166,64,0.749996
166,147,0.000000
166,127,0.749990
166,137,0.000000
166,126,0.500000
166,27,0.000000
166,80,0.500000
166,55,0.000000
166,97,0.000000
166,110,0.000000
166,14,0.500000
166,163,0.727883
166,69,0.000000
166,32,0.500000
166,153,0.000000
166,167,0.968530
166,113,0.000000
166,121,0.000000
166,3,0.969027
166,132,0.682408
166,36,0.000000
166,130,0.407498
166,58,0.000000
166,11,0.500000
166,119,0.749105
166,8,0.000000
166,155,0.746161
166,128,0.000000
166,86,0.000000
166,35,0.214795
166,151,0.000000
166,102,0.000000
166,67,0.000000
166,13,0.000000
166,41,0.000000
166,18,0.000000
166,118,0.749778
166,104,0.500000
166,148,0.842833
166,85,0.000000
166,103,0.000000
166,82,0.749132
166,160,0.000000
166,56,0.000000
166,98,0.000000
166,74,0.749045
166,138,0.000000
166,54,0.000000
166,156,0.976774
166,140,0.000000
166,145,0.000000
166,72,0.574228
166,2,0.500000
166,92,0.746010
166,107,0.000000
166,50,0.907704
166,84,0.978716
166,165,0.000000
166,49,0.500000
166,111,0.500000
166,28,0.500000
166,157,0.500000
166,22,0.937403
166,61,0.000000
166,164,0.500000
166,52,0.000000
166,29,0.000000
166,37,0.000000
166,79,0.000000
166,154,0.000000
166,101,0.000000
166,109,0.000000
166,124,0.000000
166,15,0.726122
166,141,0.000000
166,125,0.924373
166,88,0.000000
166,134,0.749995
166,63,0.749956
166,75,0.000000
166,31,0.000000
166,51,0.000000
166,21,0.000000
166,100,0.000000
166,48,0.000000
166,68,0.000000
166,12,0.000000
166,149,0.000000
166,16,0.441243
166,25,0.500000
166,115,0.000000
166,159,0.500000
166,59,0.000000
166,139,0.000000
166,122,0.000000
166,114,0.000000
166,120,0.000000
166,26,0.000000
166,70,0.000000
166,5,0.000000
166,7,0.000000
166,10,0.000000
166,9,0.000000
166,42,0.000000
166,40,0.000000
166,34,0.500000
166,99,0.000000
166,76,0.000000
166,131,0.000000
166,38,0.000000
166,20,0.000000
166,4,0.000000
166,23,0.000000
166,24,0.000000
166,1,0.000000
166,6,0.000000
166,71,0.000000
166,53,0.000000
166,87,0.000000
166,46,0.000000
166,96,0.000000
166,43,0.000000
166,106,0.000000
166,93,0.000000
123,17,0.749451
123,161,0.000000
123,146,0.000000
123,90,0.000000
123,105,0.000000
123,129,0.000000
123,62,0.000000
123,39,0.500000
123,81,0.000000
123,112,0.710107
123,60,0.000000
123,57,0.000000
123,94,0.500000
123,77,0.939447
123,162,0.000000
123,142,0.000000
123,117,0.000000
123,30,0.000000
123,158,0.000000
123,65,0.000000
123,135,0.969756
123,150,0.000000
123,91,0.749589
123,66,0.000000
123,89,0.748407
123,143,0.872949
123,133,0.874939
123,19,0.909420
123,73,0.652540
123,144,0.000000
123,47,0.962677
123,78,0.000000
123,33,0.000000
123,45,0.500000
123,108,0.729592
123,136,0.988734
123,44,0.000000
123,166,0.885287
123,123,0.000000
123,116,0.000000
123,83,0.000000
123,152,0.000000
123,95,0.000000
123,64,0.000000
123,147,0.833187
123,127,0.000000
123,137,0.500000
123,126,0.731875
123,27,0.000000
123,80,0.000000
123,55,0.000000
123,97,0.000000
123,110,0.000000
123,14,0.000000
123,163,0.000000
123,69,0.000000
123,32,0.000000
123,153,0.500000
123,167,0.000000
123,113,0.000000
123,121,0.000000
123,3,0.000000
123,132,0.500000
123,36,0.000000
123,130,0.572331
123,58,0.000000
123,11,0.000000
123,119,0.000000
123,8,0.000000
123,155,0.000000
123,128,0.000000
123,86,0.000000
123,35,0.000000
123,151,0.000000
123,102,0.000000
123,67,0.000000
123,13,0.000000
123,41,0.000000
123,18,0.000000
123,118,0.000000
123,104,0.000000
123,148,0.000000
123,85,0.000000
123,103,0.000000
123,82,0.000000
123,160,0.000000
123,56,0.000000
123,98,0.000000
123,74,0.000000
123,138,0.000000
123,54,0.000000
123,156,0.000000
123,140,0.000000
123,145,0.000000
123,72,0.000000
123,2,0.000000
123,92,0.000000
123,107,0.749981
123,50,0.000000
123,84,0.000000
123,165,0.000000
123,49,0.000000
123,111,0.000000
123,28,0.000000
123,157,0.000000
123,22,0.000000
123,61,0.000000
123,164,0.500000
123,52,0.000000
123,29,0.000000
123,37,0.000000
123,79,0.000000
123,154,0.000000
123,101,0.000000
123,109,0.000000
123,124,0.000000
123,15,0.000000
123,141,0.684092
123,125,0.000000
123,88,0.000000
123,134,0.000000
123,63,0.000000
123,75,0.000000
123,31,0.000000
123,51,0.000000
123,21,0.000000
123,100,0.000000
123,48,0.000000
123,68,0.000000
123,12,0.000000
123,149,0.000000
123,16,0.000000
123,25,0.000000
123,115,0.000000
123,159,0.000000
123,59,0.000000
123,139,0.000000
123,122,0.000000
123,114,0.000000
123,120,0.000000
123,26,0.000000
123,70,0.000000
123,5,0.000000
123,7,0.000000
123,10,0.000000
123,9,0.000000
123,42,0.000000
123,40,0.000000
123,34,0.000000
123,99,0.000000
123,76,0.000000
123,131,0.000000
123,38,0.000000
123,20,0.000000
123,4,0.000000
123,23,0.000000
123,24,0.000000
123,1,0.000000
123,6,0.000000
123,71,0.000000
123,53,0.000000
123,87,0.000000
123,46,0.000000
123,96,0.000000
123,43,0.500000
123,106,0.000000
123,93,0.000000
116,17,0.749735
116,161,0.000000
116,146,0.000000
116,90,0.000000
116,105,0.735426
116,129,0.000000
116,62,0.618295
116,39,0.000000
116,81,0.000000
116,112,0.000000
116,60,0.500000
116,57,0.000000
116,94,0.500000
116,77,0.000000
116,162,0.000000
116,142,0.000000
116,117,0.000000
116,30,0.000000
116,158,0.000000
116,65,0.000000
116,135,0.000000
116,150,0.000000
116,91,0.000000
116,66,0.000000
116,89,0.749515
116,143,0.000000
116,133,0.000000
116,19,0.000000
116,73,0.749335
116,144,0.000000
116,47,0.500000
116,78,0.000000
116,33,0.000000
116,45,0.873404
116,108,0.000000
116,136,0.500000
116,44,0.000000
116,166,0.500000
116,123,0.000000
116,116,0.000000
116,83,0.779273
116,152,0.000000
116,95,0.500000
116,64,0.000000
116,147,0.000000
116,127,0.000000
116,137,0.000000
116,126,0.000000
116,27,0.000000
116,80,0.000000
116,55,0.000000
116,97,0.749680
116,110,0.000000
116,14,0.000000
116,163,0.000000
116,69,0.000000
116,32,0.000000
116,153,0.000000
116,167,0.000000
116,113,0.000000
116,121,0.000000
116,3,0.883228
116,132,0.676110
116,36,0.500000
116,130,0.572331
116,58,0.000000
116,11,0.000000
116,119,0.000000
116,8,0.000000
116,155,0.500000
116,128,0.500000
116,86,0.000000
116,35,0.000000
116,151,0.000000
116,102,0.924798
116,67,0.000000
116,13,0.500000
116,41,0.000000
116,18,0.000000
116,118,0.000000
116,104,0.000000
116,148,0.000000
116,85,0.000000
116,103,0.000000
116,82,0.000000
116,160,0.000000
116,56,0.000000
116,98,0.000000
116,74,0.000000
116,138,0.000000
116,54,0.000000
116,156,0.000000
116,140,0.000000
116,145,0.000000
116,72,0.000000
116,2,0.000000
116,92,0.000000
116,107,0.000000
116,50,0.749830
116,84,0.000000
116,165,0.000000
116,49,0.000000
116,111,0.000000
116,28,0.000000
116,157,0.000000
116,22,0.000000
116,61,0.000000
116,164,0.500000
116,52,0.749675
116,29,0.000000
116,37,0.749362
116,79,0.000000
116,154,0.000000
116,101,0.749778
116,109,0.000000
116,124,0.000000
116,15,0.000000
116,141,0.000000
116,125,0.000000
116,88,0.000000
116,134,0.000000
116,63,0.000000
116,75,0.000000
116,31,0.000000
116,51,0.000000
116,21,0.000000
116,100,0.000000
116,48,0.000000
116,68,0.000000
116,12,0.000000
116,149,0.000000
116,16,0.749994
116,25,0.000000
116,115,0.000000
116,159,0.000000
116,59,0.000000
116,139,0.000000
116,122,0.000000
116,114,0.000000
116,120,0.000000
116,26,0.000000
116,70,0.000000
116,5,0.000000
116,7,0.000000
116,10,0.000000
116,9,0.000000
116,42,0.000000
116,40,0.000000
116,34,0.000000
116,99,0.000000
116,76,0.000000
116,131,0.000000
116,38,0.000000
116,20,0.000000
116,4,0.000000
116,23,0.000000
116,24,0.000000
116,1,0.000000
116,6,0.000000
116,71,0.000000
116,53,0.000000
116,87,0.000000
116,46,0.000000
116,96,0.000000
116,43,0.000000
116,106,0.000000
116,93,0.000000
83,17,0.000000
83,161,0.000000
83,146,0.000000
83,90,0.000000
83,105,0.749978
83,129,0.971188
83,62,0.747892
83,39,0.000000
83,81,0.000000
83,112,0.000000
83,60,0.677061
83,57,0.616968
83,94,0.500000
83,77,0.000000
83,162,0.000000
83,142,0.000000
83,117,0.616727
83,30,0.000000
83,158,0.000000
83,65,0.500000
83,135,0.000000
83,150,0.000000
83,91,0.000000
83,66,0.000000
83,89,0.749954
83,143,0.500000
83,133,0.000000
83,19,0.000000
83,73,0.749822
83,144,0.000000
83,47,0.000000
83,78,0.500000
83,33,0.000000
83,45,0.967899
83,108,0.500000
83,136,0.500000
83,44,0.000000
83,166,0.000000
83,123,0.000000
83,116,0.779273
83,83,0.000000
83,152,0.989512
83,95,0.874932
83,64,0.749914
83,147,0.000000
83,127,0.000000
83,137,0.000000
83,126,0.000000
83,27,0.000000
83,80,0.000000
83,55,0.000000
83,97,0.000000
83,110,0.500000
83,14,0.000000
83,163,0.000000
83,69,0.907364
83,32,0.000000
83,153,0.861359
83,167,0.000000
83,113,0.000000
83,121,0.767401
83,3,0.000000
83,132,0.500000
83,36,0.000000
83,130,0.500000
83,58,0.500000
83,11,0.500000
83,119,0.935488
83,8,0.000000
83,155,0.500000
83,128,0.000000
83,86,0.000000
83,35,0.989824
83,151,0.747632
83,102,0.961730
83,67,0.749974
83,13,0.000000
83,41,0.749982
83,18,0.470794
83,118,0.898513
83,104,0.000000
83,148,0.797629
83,85,0.715798
83,103,0.000000
83,82,0.749989
83,160,0.000000
83,56,0.749688
83,98,0.500000
83,74,0.917622
83,138,0.000000
83,54,0.734995
83,156,0.993870
83,140,0.000000
83,145,0.749096
83,72,0.000000
83,2,0.000000
83,92,0.000000
83,107,0.000000
83,50,0.500000
83,84,0.000000
83,165,0.000000
83,49,0.000000
83,111,0.000000
83,28,0.000000
83,157,0.000000
83,22,0.000000
83,61,0.749996
83,164,0.500000
83,52,0.000000
83,29,0.000000
83,37,0.705598
83,79,0.000000
83,154,0.988211
83,101,0.500000
83,109,0.000000
83,124,0.000000
83,15,0.000000
83,141,0.000000
83,125,0.000000
83,88,0.000000
83,134,0.000000
83,63,0.000000
83,75,0.000000
83,31,0.000000
83,51,0.000000
83,21,0.000000
83,100,0.000000
83,48,0.000000
83,68,0.000000
83,12,0.000000
83,149,0.000000
83,16,0.745284
83,25,0.000000
83,115,0.000000
83,159,0.000000
83,59,0.000000
83,139,0.000000
83,122,0.000000
83,114,0.000000
83,120,0.000000
83,26,0.000000
83,70,0.000000
83,5,0.000000
83,7,0.000000
83,10,0.000000
83,9,0.000000
83,42,0.000000
83,40,0.000000
83,34,0.000000
83,99,0.000000
83,76,0.000000
83,131,0.000000
83,38,0.000000
83,20,0.000000
83,4,0.000000
83,23,0.000000
83,24,0.000000
83,1,0.000000
83,6,0.000000
83,71,0.000000
83,53,0.000000
83,87,0.000000
83,46,0.000000
83,96,0.000000
83,43,0.000000
83,106,0.000000
83,93,0.000000
152,17,0.873851
152,161,0.000000
152,146,0.000000
152,90,0.947840
152,105,0.749987
152,129,0.949471
152,62,0.690525
152,39,0.000000
152,81,0.000000
152,112,0.000000
152,60,0.000000
152,57,0.749808
152,94,0.000000
152,77,0.000000
152,162,0.893892
152,142,0.500000
152,117,0.000000
152,30,0.749986
152,158,0.000000
152,65,0.000000
152,135,0.500000
152,150,0.500000
152,91,0.000000
152,66,0.000000
152,89,0.500000
152,143,0.000000
152,133,0.985359
152,19,0.860998
152,73,0.682628
152,144,0.000000
152,47,0.657049
152,78,0.659479
152,33,0.000000
152,45,0.911641
152,108,0.000000
152,136,0.987357
152,44,0.000000
152,166,0.926791
152,123,0.000000
152,116,0.000000
152,83,0.989512
152,152,0.000000
152,95,0.000000
152,64,0.000000
152,147,0.750000
152,127,0.000000
152,137,0.000000
152,126,0.865213
152,27,0.500000
152,80,0.000000
152,55,0.749863
152,97,0.688270
152,110,0.000000
152,14,0.734374
152,163,0.620750
152,69,0.999203
152,32,0.000000
152,153,0.908121
152,167,0.000000
152,113,0.000000
152,121,0.500000
152,3,0.000000
152,132,0.000000
152,36,0.500000
152,130,0.500000
152,58,0.000000
152,11,0.000000
152,119,0.500000
152,8,0.871585
152,155,0.735121
152,128,0.000000
152,86,0.789977
152,35,0.000000
152,151,0.000000
152,102,0.500000
152,67,0.000000
152,13,0.664497
152,41,0.000000
152,18,0.000000
152,118,0.000000
152,104,0.000000
152,148,0.749361
152,85,0.000000
152,103,0.734052
152,82,0.500000
152,160,0.000000
152,56,0.750412
152,98,0.000000
152,74,0.000000
152,138,0.000000
152,54,0.500000
152,156,0.000000
152,140,0.000000
152,145,0.000000
152,72,0.000000
152,2,0.000000
152,92,0.000000
152,107,0.500000
152,50,0.000000
152,84,0.000000
152,165,0.000000
152,49,0.000000
152,111,0.000000
152,28,0.000000
152,157,0.000000
152,22,0.770960
152,61,0.000000
152,164,0.500000
152,52,0.000000
152,29,0.000000
152,37,0.000000
152,79,0.000000
152,154,0.000000
152,101,0.500000
152,109,0.000000
152,124,0.000000
152,15,0.000000
152,141,0.866270
152,125,0.000000
152,88,0.000000
152,134,0.000000
152,63,0.000000
152,75,0.000000
152,31,0.000000
152,51,0.000000
152,21,0.000000
152,100,0.000000
152,48,0.000000
152,68,0.000000
152,12,0.000000
152,149,0.749474
152,16,0.000000
152,25,0.000000
152,115,0.000000
152,159,0.000000
152,59,0.000000
152,139,0.000000
152,122,0.000000
152,114,0.000000
152,120,0.000000
152,26,0.000000
152,70,0.000000
152,5,0.000000
152,7,0.000000
152,10,0.000000
152,9,0.000000
152,42,0.000000
152,40,0.000000
152,34,0.000000
152,99,0.000000
152,76,0.000000
152,131,0.000000
152,38,0.000000
152,20,0.000000
152,4,0.000000
152,23,0.000000
152,24,0.000000
152,1,0.000000
152,6,0.000000
152,71,0.000000
152,53,0.000000
152,87,0.000000
152,46,0.000000
152,96,0.000000
152,43,0.000000
152,106,0.000000
152,93,0.000000
95,17,0.500000
95,161,0.000000
95,146,0.860896
95,90,0.000000
95,105,0.536800
95,129,0.000000
95,62,0.874984
95,39,0.965338
95,81,0.944754
95,112,0.500000
95,60,0.679941
95,57,0.000000
95,94,0.934950
95,77,0.000000
95,162,0.000000
95,142,0.000000
95,117,0.500000
95,30,0.000000
95,158,0.000000
95,65,0.000000
95,135,0.000000
95,150,0.643233
95,91,0.000000
95,66,0.500000
95,89,0.749951
95,143,0.000000
95,133,0.000000
95,19,0.000000
95,73,0.749969
95,144,0.000000
95,47,0.000000
95,78,0.000000
95,33,0.000000
95,45,0.693110
95,108,0.500000
95,136,0.000000
95,44,0.000000
95,166,0.937459
95,123,0.000000
95,116,0.500000
95,83,0.874932
95,152,0.000000
95,95,0.000000
95,64,0.000000
95,147,0.000000
95,127,0.000000
95,137,0.000000
95,126,0.000000
95,27,0.000000
95,80,0.000000
95,55,0.000000
95,97,0.646969
95,110,0.000000
95,14,0.000000
95,163,0.000000
95,69,0.000000
95,32,0.874938
95,153,0.000000
95,167,0.000000
95,113,0.856165
95,121,0.000000
95,3,0.749960
95,132,0.500000
95,36,0.000000
95,130,0.572331
95,58,0.211919
95,11,0.000000
95,119,0.000000
95,8,0.000000
95,155,0.000000
95,128,0.944325
95,86,0.000000
95,35,0.000000
95,151,0.000000
95,102,0.000000
95,67,0.500000
95,13,0.880158
95,41,0.000000
95,18,0.500000
95,118,0.000000
95,104,0.000000
95,148,0.000000
95,85,0.865224
95,103,0.000000
95,82,0.684853
95,160,0.000000
95,56,0.500000
95,98,0.000000
95,74,0.000000
95,138,0.000000
95,54,0.000000
95,156,0.000000
95,140,0.500000
95,145,0.749914
95,72,0.872143
95,2,0.500000
95,92,0.000000
95,107,0.000000
95,50,0.000000
95,84,0.000000
95,165,0.000000
95,49,0.000000
95,111,0.385819
95,28,0.747769
95,157,0.500000
95,22,0.000000
95,61,0.763496
95,164,0.500000
95,52,0.500000
95,29,0.000000
95,37,0.622538
95,79,0.000000
95,154,0.000000
95,101,0.749914
95,109,0.000000
95,124,0.000000
95,15,0.000000
95,141,0.000000
95,125,0.000000
95,88,0.000000
95,134,0.000000
95,63,0.000000
95,75,0.000000
95,31,0.000000
95,51,0.500000
95,21,0.000000
95,100,0.000000
95,48,0.000000
95,68,0.000000
95,12,0.000000
95,149,0.000000
95,16,0.767485
95,25,0.000000
95,115,0.000000
95,159,0.000000
95,59,0.000000
95,139,0.000000
95,122,0.000000
95,114,0.000000
95,120,0.000000
95,26,0.000000
95,70,0.000000
95,5,0.000000
95,7,0.000000
95,10,0.000000
95,9,0.000000
95,42,0.000000
95,40,0.000000
95,34,0.000000
95,99,0.000000
95,76,0.000000
95,131,0.000000
95,38,0.000000
95,20,0.000000
95,4,0.000000
95,23,0.000000
95,24,0.000000
95,1,0.000000
95,6,0.000000
95,71,0.000000
95,53,0.500000
95,87,0.000000
95,46,0.000000
95,96,0.000000
95,43,0.000000
95,106,0.000000
95,93,0.000000
64,17,0.999711
64,161,0.000000
64,146,0.000000
64,90,0.000000
64,105,0.625502
64,129,0.639549
64,62,0.955700
64,39,0.970804
64,81,0.500000
64,112,0.000000
64,60,0.500000
64,57,0.500000
64,94,0.000000
64,77,0.000000
64,162,0.000000
64,142,0.000000
64,117,0.960513
64,30,0.000000
64,158,0.983239
64,65,0.934837
64,135,0.000000
64,150,0.749618
64,91,0.000000
64,66,0.000000
64,89,0.748081
64,143,0.000000
64,133,0.924457
64,19,0.000000
64,73,0.927985
64,144,0.000000
64,47,0.500000
64,78,0.000000
64,33,0.000000
64,45,0.691416
64,108,0.744747
64,136,0.000000
64,44,0.000000
64,166,0.749996
64,123,0.000000
64,116,0.000000
64,83,0.749914
64,152,0.000000
64,95,0.000000
64,64,0.000000
64,147,0.000000
64,127,0.000000
64,137,0.000000
64,126,0.000000
64,27,0.000000
64,80,0.749849
64,55,0.000000
64,97,0.995576
64,110,0.995789
64,14,0.735977
64,163,0.000000
64,69,0.000000
64,32,0.000000
64,153,0.000000
64,167,0.000000
64,113,0.000000
64,121,0.000000
64,3,0.000000
64,132,0.500000
64,36,0.000000
64,130,0.572331
64,58,0.881454
64,11,0.731348
64,119,0.855886
64,8,0.000000
64,155,0.000000
64,128,0.000000
64,86,0.000000
64,35,0.000000
64,151,0.000000
64,102,0.985282
64,67,0.000000
64,13,0.000000
64,41,0.735546
64,18,0.931799
64,118,0.985246
64,104,0.000000
64,148,0.500000
64,85,0.000000
64,103,0.000000
64,82,0.000000
64,160,0.000000
64,56,0.000000
64,98,0.000000
64,74,0.000000
64,138,0.000000
64,54,0.000000
64,156,0.500000
64,140,0.000000
64,145,0.000000
64,72,0.500000
64,2,0.000000
64,92,0.000000
64,107,0.000000
64,50,0.000000
64,84,0.000000
64,165,0.000000
64,49,0.000000
64,111,0.000000
64,28,0.500000
64,157,0.000000
64,22,0.749938
64,61,0.000000
64,164,0.500000
64,52,0.000000
64,29,0.000000
64,37,0.977707
64,79,0.000000
64,154,0.000000
64,101,0.500000
64,109,0.730733
64,124,0.000000
64,15,0.000000
64,141,0.571457
64,125,0.000000
64,88,0.980319
64,134,0.000000
64,63,0.000000
64,75,0.000000
64,31,0.000000
64,51,0.000000
64,21,0.000000
64,100,0.000000
64,48,0.000000
64,68,0.000000
64,12,0.000000
64,149,0.000000
64,16,0.000000
64,25,0.000000
64,115,0.000000
64,159,0.000000
64,59,0.000000
64,139,0.000000
64,122,0.000000
64,114,0.000000
64,120,0.000000
64,26,0.000000
64,70,0.000000
64,5,0.000000
64,7,0.000000
64,10,0.000000
64,9,0.000000
64,42,0.000000
64,40,0.000000
64,34,0.500000
64,99,0.000000
64,76,0.000000
64,131,0.000000
64,38,0.000000
64,20,0.000000
64,4,0.000000
64,23,0.000000
64,24,0.000000
64,1,0.000000
64,6,0.000000
64,71,0.000000
64,53,0.000000
64,87,0.000000
64,46,0.000000
64,96,0.000000
64,43,0.000000
64,106,0.000000
64,93,0.000000
147,17,0.686189
147,161,0.000000
147,146,0.000000
147,90,0.000000
147,105,0.000000
147,129,0.000000
147,62,0.000000
147,39,0.000000
147,81,0.000000
147,112,0.000000
147,60,0.000000
147,57,0.000000
147,94,0.500000
147,77,0.740585
147,162,0.975826
147,142,0.749815
147,117,0.000000
147,30,0.000000
147,158,0.000000
147,65,0.500000
147,135,0.000000
147,150,0.711167
147,91,0.000000
147,66,0.000000
147,89,0.731054
147,143,0.000000
147,133,0.801048
147,19,0.000000
147,73,0.746275
147,144,0.711297
147,47,0.500000
147,78,0.000000
147,33,0.799820
147,45,0.500000
